Name,PD Notation,Alexander,Jones,Conway,Kauffman,HOMFLY
10_80,[[1;17;2;16];[3;11;4;10];[5;19;6;18];[7;13;8;12];[9;5;10;4];[11;15;12;14];[13;9;14;8];[15;1;16;20];[17;3;18;2];[19;7;20;6]],3-9*t+15*t^2-17*t^3+15*t^4-9*t^5+3*t^6,t^3-2*t^4+ 6*t^5-8*t^6+ 11*t^7-12*t^8+ 11*t^9-10*t^10+ 6*t^11-3*t^12+ t^13,1+6*z^2+9*z^4+3*z^6,(2*a^(-12)+6*a^(-10)+3*a^(-8)-2*a^(-6))*z^(0)+(a^(-15)-2*a^(-13)-12*a^(-11)-8*a^(-9)+a^(-7))*z^(1)+(-a^(-16)+2*a^(-14)+2*a^(-12)-13*a^(-10)-7*a^(-8)+5*a^(-6))*z^(2)+(-3*a^(-15)+6*a^(-13)+29*a^(-11)+22*a^(-9)+2*a^(-7))*z^(3)+(a^(-16)-5*a^(-14)-5*a^(-12)+13*a^(-10)+8*a^(-8)-4*a^(-6))*z^(4)+(3*a^(-15)-8*a^(-13)-29*a^(-11)-23*a^(-9)-5*a^(-7))*z^(5)+(5*a^(-14)-a^(-12)-15*a^(-10)-8*a^(-8)+a^(-6))*z^(6)+(6*a^(-13)+10*a^(-11)+6*a^(-9)+2*a^(-7))*z^(7)+(4*a^(-12)+7*a^(-10)+3*a^(-8))*z^(8)+(a^(-11)+a^(-9))*z^(9),(2*v^6+3*v^8-6*v^10+2*v^12)+(5*v^6+9*v^8-9*v^10+v^12)*z^2+(4*v^6+8*v^8-3*v^10)*z^4+(v^6+2*v^8)*z^6
10_81,[[4;2;5;1];[8;4;9;3];[12;6;13;5];[16;9;17;10];[20;17;1;18];[18;13;19;14];[14;19;15;20];[10;15;11;16];[6;12;7;11];[2;8;3;7]],1-8*t+20*t^2-27*t^3+20*t^4-8*t^5+t^6,-t^(-5)+ 3*t^(-4)-7*t^(-3)+ 11*t^(-2)-13*t^(-1)+ 15-13*t+ 11*t^2-7*t^3+ 3*t^4-t^5,1+3*z^2+2*z^4-z^6,(-a^(-4)-a^(-2)+1-a^2-a^4)*z^(0)+(a^(-5)-2*a^(-3)-8*a^(-1)-8*a-2*a^3+a^5)*z^(1)+(3*a^(-4)+6*a^(-2)+6+6*a^2+3*a^4)*z^(2)+(-2*a^(-5)+5*a^(-3)+25*a^(-1)+25*a+5*a^3-2*a^5)*z^(3)+(-5*a^(-4)-9*a^(-2)-8-9*a^2-5*a^4)*z^(4)+(a^(-5)-8*a^(-3)-31*a^(-1)-31*a-8*a^3+a^5)*z^(5)+(3*a^(-4)-6+3*a^4)*z^(6)+(5*a^(-3)+13*a^(-1)+13*a+5*a^3)*z^(7)+(4*a^(-2)+8+4*a^2)*z^(8)+(a^(-1)+a)*z^(9),(-v^(-4)+v^(-2)+1+v^2-v^4)+(-v^(-4)+3*v^(-2)-1+3*v^2-v^4)*z^2+(2*v^(-2)-2+2*v^2)*z^4-z^6
10_82,[[1;12;2;13];[3;15;4;14];[5;19;6;18];[7;1;8;20];[9;2;10;3];[11;16;12;17];[13;9;14;8];[15;10;16;11];[17;5;18;4];[19;7;20;6]],1-4*t+8*t^2-12*t^3+13*t^4-12*t^5+8*t^6-4*t^7+t^8,t^(-3)-3*t^(-2)+ 5*t^(-1)-7+ 10*t-10*t^2+ 10*t^3-8*t^4+ 5*t^5-3*t^6+ t^7,1-4*z^4-4*z^6-z^8,(1)*z^(0)+(a^(-7)+2*a^(-5)-2*a^(-1)-a)*z^(1)+(-a^(-8)-5*a^(-4)-13*a^(-2)-6+a^2)*z^(2)+(-4*a^(-7)-2*a^(-5)+5*a^(-3)+10*a^(-1)+7*a)*z^(3)+(a^(-8)-4*a^(-6)+10*a^(-4)+32*a^(-2)+14-3*a^2)*z^(4)+(3*a^(-7)-3*a^(-5)-4*a^(-3)-8*a^(-1)-10*a)*z^(5)+(4*a^(-6)-8*a^(-4)-27*a^(-2)-14+a^2)*z^(6)+(4*a^(-5)-a^(-3)-2*a^(-1)+3*a)*z^(7)+(4*a^(-4)+8*a^(-2)+4)*z^(8)+(2*a^(-3)+2*a^(-1))*z^(9),1+(4-8*v^2+4*v^4)*z^2+(4-12*v^2+4*v^4)*z^4+(1-6*v^2+v^4)*z^6-v^2*z^8
10_83,[[2;7;3;8];[4;10;5;9];[6;1;7;2];[8;16;9;15];[10;17;11;18];[12;19;13;20];[14;6;15;5];[16;3;17;4];[18;13;19;14];[20;11;1;12]],2-9*t+19*t^2-23*t^3+19*t^4-9*t^5+2*t^6,-t^(-8)+ 3*t^(-7)-6*t^(-6)+ 10*t^(-5)-13*t^(-4)+ 14*t^(-3)-13*t^(-2)+ 11*t^(-1)-7+ 4*t-t^2,1+z^2+3*z^4+2*z^6,(1+a^2+2*a^4+a^6)*z^(0)+(-a-4*a^3-6*a^5-3*a^7)*z^(1)+(2-2*a^2-10*a^4-4*a^6+2*a^8)*z^(2)+(-a^(-1)+3*a+13*a^3+20*a^5+9*a^7-2*a^9)*z^(3)+(-7-a^2+22*a^4+10*a^6-6*a^8)*z^(4)+(a^(-1)-10*a-17*a^3-18*a^5-11*a^7+a^9)*z^(5)+(4-5*a^2-22*a^4-10*a^6+3*a^8)*z^(6)+(6*a+6*a^3+5*a^5+5*a^7)*z^(7)+(5*a^2+10*a^4+5*a^6)*z^(8)+(2*a^3+2*a^5)*z^(9),(-v^(-6)+2*v^(-4)-v^(-2)+1)+(-2*v^(-6)+4*v^(-4)-1)*z^2+(-v^(-6)+3*v^(-4)+2*v^(-2)-1)*z^4+(v^(-4)+v^(-2))*z^6
10_84,[[2;10;3;9];[4;2;5;1];[6;13;7;14];[8;12;9;11];[10;4;11;3];[12;17;13;18];[14;20;15;19];[16;7;17;8];[18;6;19;5];[20;16;1;15]],2-9*t+20*t^2-25*t^3+20*t^4-9*t^5+2*t^6,-t^(-2)+ 3*t^(-1)-6+ 11*t-13*t^2+ 15*t^3-14*t^4+ 11*t^5-8*t^6+ 4*t^7-t^8,1+2*z^2+3*z^4+2*z^6,(-2*a^(-4)-4*a^(-2)-1)*z^(0)+(-a^(-7)+2*a^(-3)+2*a^(-1)+a)*z^(1)+(a^(-8)-a^(-6)+a^(-4)+7*a^(-2)+4)*z^(2)+(-a^(-9)+6*a^(-7)+11*a^(-5)+4*a^(-3)-2*a^(-1)-2*a)*z^(3)+(-6*a^(-8)+2*a^(-6)+9*a^(-4)-5*a^(-2)-6)*z^(4)+(a^(-9)-13*a^(-7)-20*a^(-5)-11*a^(-3)-4*a^(-1)+a)*z^(5)+(4*a^(-8)-8*a^(-6)-17*a^(-4)-2*a^(-2)+3)*z^(6)+(7*a^(-7)+8*a^(-5)+5*a^(-3)+4*a^(-1))*z^(7)+(6*a^(-6)+10*a^(-4)+4*a^(-2))*z^(8)+(2*a^(-5)+2*a^(-3))*z^(9),(-1+4*v^2-2*v^4)+(-2+5*v^2-v^6)*z^2+(-1+3*v^2+2*v^4-v^6)*z^4+(v^2+v^4)*z^6
10_85,[[2;7;3;8];[4;10;5;9];[6;1;7;2];[8;16;9;15];[10;17;11;18];[12;19;13;20];[14;6;15;5];[16;3;17;4];[18;11;19;12];[20;13;1;14]],1-4*t+8*t^2-10*t^3+11*t^4-10*t^5+8*t^6-4*t^7+t^8,-t^(-9)+ 3*t^(-8)-5*t^(-7)+ 7*t^(-6)-9*t^(-5)+ 9*t^(-4)-8*t^(-3)+ 7*t^(-2)-4*t^(-1)+ 3-t,1+2*z^2+4*z^4+4*z^6+z^8,(-a^2+a^4+a^6)*z^(0)+(-a-2*a^3-2*a^5+a^9)*z^(1)+(-7*a^2-14*a^4-5*a^6+a^8-a^10)*z^(2)+(4*a+11*a^3+14*a^5+2*a^7-4*a^9+a^11)*z^(3)+(19*a^2+37*a^4+8*a^6-7*a^8+3*a^10)*z^(4)+(-4*a-4*a^3-15*a^5-10*a^7+5*a^9)*z^(5)+(-14*a^2-32*a^4-12*a^6+6*a^8)*z^(6)+(a-5*a^3+6*a^7)*z^(7)+(3*a^2+8*a^4+5*a^6)*z^(8)+(2*a^3+2*a^5)*z^(9),(-v^(-6)+v^(-4)+v^(-2))+(-4*v^(-6)+9*v^(-4)-3*v^(-2))*z^2+(-4*v^(-6)+12*v^(-4)-4*v^(-2))*z^4+(-v^(-6)+6*v^(-4)-v^(-2))*z^6+(v^(-4))*z^8
10_86,[[2;7;3;8];[4;10;5;9];[6;1;7;2];[8;15;9;16];[10;18;11;17];[12;20;13;19];[14;4;15;3];[16;5;17;6];[18;14;19;13];[20;12;1;11]],2-9*t+19*t^2-25*t^3+19*t^4-9*t^5+2*t^6,t^(-4)-4*t^(-3)+ 8*t^(-2)-11*t^(-1)+ 14-14*t+ 13*t^2-10*t^3+ 6*t^4-3*t^5+ t^6,1-z^2-3*z^4-2*z^6,(a^(-4)+2*a^(-2)+2)*z^(0)+(-2*a^(-5)-4*a^(-3)-3*a^(-1)-a)*z^(1)+(2*a^(-6)-2*a^(-4)-6*a^(-2)+1+3*a^2)*z^(2)+(8*a^(-5)+15*a^(-3)+13*a^(-1)+4*a-2*a^3)*z^(3)+(-3*a^(-6)+7*a^(-4)+13*a^(-2)-7-9*a^2+a^4)*z^(4)+(-9*a^(-5)-17*a^(-3)-23*a^(-1)-11*a+4*a^3)*z^(5)+(a^(-6)-10*a^(-4)-21*a^(-2)-2+8*a^2)*z^(6)+(3*a^(-5)+3*a^(-3)+9*a^(-1)+9*a)*z^(7)+(4*a^(-4)+10*a^(-2)+6)*z^(8)+(2*a^(-3)+2*a^(-1))*z^(9),(2-2*v^2+v^4)+(v^(-2)-4*v^2+2*v^4)*z^2+(v^(-2)-2-3*v^2+v^4)*z^4+(-1-v^2)*z^6
10_87,[[2;11;3;12];[4;14;5;13];[6;1;7;2];[8;16;9;15];[10;8;11;7];[12;19;13;20];[14;18;15;17];[16;10;17;9];[18;4;19;3];[20;5;1;6]],2-9*t+18*t^2-23*t^3+18*t^4-9*t^5+2*t^6,t^(-4)-3*t^(-3)+ 6*t^(-2)-10*t^(-1)+ 13-13*t+ 13*t^2-10*t^3+ 7*t^4-4*t^5+ t^6,1-3*z^4-2*z^6,(-a^(-4)-3*a^(-2)-2-a^2)*z^(0)+(-a^(-3)-a^(-1)+a+a^3)*z^(1)+(a^(-6)+a^(-4)+3*a^(-2)+7+3*a^2-a^4)*z^(2)+(7*a^(-5)+15*a^(-3)+13*a^(-1)+2*a-3*a^3)*z^(3)+(-2*a^(-6)+5*a^(-4)+8*a^(-2)-5-5*a^2+a^4)*z^(4)+(-11*a^(-5)-23*a^(-3)-21*a^(-1)-6*a+3*a^3)*z^(5)+(a^(-6)-12*a^(-4)-21*a^(-2)-3+5*a^2)*z^(6)+(4*a^(-5)+5*a^(-3)+7*a^(-1)+6*a)*z^(7)+(5*a^(-4)+10*a^(-2)+5)*z^(8)+(2*a^(-3)+2*a^(-1))*z^(9),(v^(-2)-2+3*v^2-v^4)+(2*v^(-2)-4+v^2+v^4)*z^2+(v^(-2)-3-2*v^2+v^4)*z^4+(-1-v^2)*z^6
10_88,[[4;2;5;1];[20;14;1;13];[8;3;9;4];[2;9;3;10];[14;7;15;8];[18;15;19;16];[12;6;13;5];[10;18;11;17];[16;12;17;11];[6;19;7;20]],1-8*t+24*t^2-35*t^3+24*t^4-8*t^5+t^6,-t^(-5)+ 4*t^(-4)-8*t^(-3)+ 13*t^(-2)-16*t^(-1)+ 17-16*t+ 13*t^2-8*t^3+ 4*t^4-t^5,1-z^2+2*z^4-z^6,(-a^(-2)-1-a^2)*z^(0)+(-a^(-3)-4*a^(-1)-4*a-a^3)*z^(1)+(3*a^(-4)+7*a^(-2)+8+7*a^2+3*a^4)*z^(2)+(-a^(-5)+6*a^(-3)+19*a^(-1)+19*a+6*a^3-a^5)*z^(3)+(-6*a^(-4)-10*a^(-2)-8-10*a^2-6*a^4)*z^(4)+(a^(-5)-11*a^(-3)-32*a^(-1)-32*a-11*a^3+a^5)*z^(5)+(4*a^(-4)-2*a^(-2)-12-2*a^2+4*a^4)*z^(6)+(7*a^(-3)+14*a^(-1)+14*a+7*a^3)*z^(7)+(6*a^(-2)+12+6*a^2)*z^(8)+(2*a^(-1)+2*a)*z^(9),(v^(-2)-1+v^2)+(-v^(-4)+2*v^(-2)-3+2*v^2-v^4)*z^2+(2*v^(-2)-2+2*v^2)*z^4-z^6
10_89,[[2;7;3;8];[4;13;5;14];[6;12;7;11];[8;1;9;2];[10;15;11;16];[12;19;13;20];[14;18;15;17];[16;9;17;10];[18;5;19;6];[20;4;1;3]],1-8*t+24*t^2-33*t^3+24*t^4-8*t^5+t^6,-t^(-8)+ 3*t^(-7)-7*t^(-6)+ 12*t^(-5)-15*t^(-4)+ 17*t^(-3)-16*t^(-2)+ 13*t^(-1)-9+ 5*t-t^2,1+z^2-2*z^4+z^6,(1-a^4-2*a^6-a^8)*z^(0)+(-2*a^3-4*a^5-a^7+a^9)*z^(1)+(3*a^2+6*a^4+6*a^6+3*a^8)*z^(2)+(5*a+19*a^3+20*a^5+4*a^7-2*a^9)*z^(3)+(-6-9*a^2-2*a^4-4*a^6-5*a^8)*z^(4)+(a^(-1)-15*a-35*a^3-27*a^5-7*a^7+a^9)*z^(5)+(5-4*a^2-15*a^4-3*a^6+3*a^8)*z^(6)+(9*a+15*a^3+11*a^5+5*a^7)*z^(7)+(7*a^2+12*a^4+5*a^6)*z^(8)+(2*a^3+2*a^5)*z^(9),(-v^(-8)+2*v^(-6)-v^(-4)+1)+(3*v^(-6)-4*v^(-4)+2*v^(-2))*z^2+(-3*v^(-4)+2*v^(-2)-1)*z^4+(v^(-2))*z^6
10_90,[[2;9;3;10];[4;13;5;14];[6;20;7;19];[8;16;9;15];[10;3;11;4];[12;18;13;17];[14;1;15;2];[16;12;17;11];[18;8;19;7];[20;6;1;5]],2-8*t+17*t^2-23*t^3+17*t^4-8*t^5+2*t^6,t^(-4)-3*t^(-3)+ 7*t^(-2)-10*t^(-1)+ 12-13*t+ 12*t^2-9*t^3+ 6*t^4-3*t^5+ t^6,1-3*z^2-4*z^4-2*z^6,(a^(-4)-2-2*a^2)*z^(0)+(-a^(-5)-a^(-3)-2*a^(-1)-2*a)*z^(1)+(2*a^(-6)-4*a^(-4)-5*a^(-2)+8+6*a^2-a^4)*z^(2)+(7*a^(-5)+7*a^(-3)+9*a^(-1)+7*a-2*a^3)*z^(3)+(-3*a^(-6)+9*a^(-4)+15*a^(-2)-6-8*a^2+a^4)*z^(4)+(-9*a^(-5)-11*a^(-3)-15*a^(-1)-10*a+3*a^3)*z^(5)+(a^(-6)-11*a^(-4)-21*a^(-2)-3+6*a^2)*z^(6)+(3*a^(-5)+a^(-3)+5*a^(-1)+7*a)*z^(7)+(4*a^(-4)+9*a^(-2)+5)*z^(8)+(2*a^(-3)+2*a^(-1))*z^(9),(2*v^(-2)-2+v^4)+(2*v^(-2)-4-3*v^2+2*v^4)*z^2+(v^(-2)-3-3*v^2+v^4)*z^4+(-1-v^2)*z^6
10_91,[[6;2;7;1];[20;6;1;5];[16;9;17;10];[10;3;11;4];[2;18;3;17];[14;7;15;8];[8;15;9;16];[12;20;13;19];[18;12;19;11];[4;13;5;14]],1-4*t+9*t^2-14*t^3+17*t^4-14*t^5+9*t^6-4*t^7+t^8,-t^(-5)+ 3*t^(-4)-6*t^(-3)+ 9*t^(-2)-11*t^(-1)+ 13-11*t+ 9*t^2-6*t^3+ 3*t^4-t^5,1+2*z^2+5*z^4+4*z^6+z^8,(2*a^(-2)+5+2*a^2)*z^(0)+(-3*a^(-3)-6*a^(-1)-4*a+a^5)*z^(1)+(a^(-4)-9*a^(-2)-19-7*a^2+2*a^4)*z^(2)+(-2*a^(-5)+9*a^(-3)+18*a^(-1)+9*a-2*a^5)*z^(3)+(-6*a^(-4)+16*a^(-2)+35+7*a^2-6*a^4)*z^(4)+(a^(-5)-12*a^(-3)-13*a^(-1)-7*a-6*a^3+a^5)*z^(5)+(3*a^(-4)-13*a^(-2)-26-7*a^2+3*a^4)*z^(6)+(5*a^(-3)+2*a^(-1)+a+4*a^3)*z^(7)+(5*a^(-2)+9+4*a^2)*z^(8)+(2*a^(-1)+2*a)*z^(9),(-2*v^(-2)+5-2*v^2)+(-5*v^(-2)+12-5*v^2)*z^2+(-4*v^(-2)+13-4*v^2)*z^4+(-v^(-2)+6-v^2)*z^6+z^8
10_92,[[1;9;2;8];[3;19;4;18];[5;12;6;13];[7;11;8;10];[9;3;10;2];[11;17;12;16];[13;4;14;5];[15;1;16;20];[17;7;18;6];[19;15;20;14]],2-10*t+20*t^2-25*t^3+20*t^4-10*t^5+2*t^6,1-3*t+ 7*t^2-10*t^3+ 14*t^4-15*t^5+ 14*t^6-12*t^7+ 8*t^8-4*t^9+ t^10,1+2*z^2-2*z^4-2*z^6,(a^(-6)+a^(-4)-a^(-2))*z^(0)+(-a^(-9)-5*a^(-7)-5*a^(-5)-a^(-3))*z^(1)+(2*a^(-10)+2*a^(-8)-2*a^(-6)+a^(-4)+3*a^(-2))*z^(2)+(-2*a^(-11)+7*a^(-9)+21*a^(-7)+18*a^(-5)+6*a^(-3))*z^(3)+(a^(-12)-8*a^(-10)-4*a^(-8)+10*a^(-6)+2*a^(-4)-3*a^(-2))*z^(4)+(4*a^(-11)-14*a^(-9)-32*a^(-7)-22*a^(-5)-8*a^(-3))*z^(5)+(8*a^(-10)-5*a^(-8)-22*a^(-6)-8*a^(-4)+a^(-2))*z^(6)+(10*a^(-9)+12*a^(-7)+5*a^(-5)+3*a^(-3))*z^(7)+(7*a^(-8)+11*a^(-6)+4*a^(-4))*z^(8)+(2*a^(-7)+2*a^(-5))*z^(9),(v^2+v^4-v^6)+(2*v^2-v^6+v^8)*z^2+(v^2-2*v^4-2*v^6+v^8)*z^4+(-v^4-v^6)*z^6
10_93,[[2;17;3;18];[4;12;5;11];[6;20;7;19];[8;15;9;16];[10;6;11;5];[12;4;13;3];[14;7;15;8];[16;1;17;2];[18;13;19;14];[20;10;1;9]],2-8*t+15*t^2-17*t^3+15*t^4-8*t^5+2*t^6,-t^(-6)+ 3*t^(-5)-6*t^(-4)+ 9*t^(-3)-10*t^(-2)+ 11*t^(-1)-10+ 8*t-5*t^2+ 3*t^3-t^4,1+z^2+4*z^4+2*z^6,(-2*a^2-a^4)*z^(0)+(-2*a^(-3)-6*a^(-1)-6*a-a^3+a^5)*z^(1)+(-6*a^(-2)-6+7*a^2+7*a^4)*z^(2)+(5*a^(-3)+18*a^(-1)+25*a+7*a^3-4*a^5+a^7)*z^(3)+(17*a^(-2)+28-6*a^2-14*a^4+3*a^6)*z^(4)+(-4*a^(-3)-10*a^(-1)-29*a-17*a^3+6*a^5)*z^(5)+(-13*a^(-2)-31-9*a^2+9*a^4)*z^(6)+(a^(-3)-3*a^(-1)+5*a+9*a^3)*z^(7)+(3*a^(-2)+9+6*a^2)*z^(8)+(2*a^(-1)+2*a)*z^(9),(-v^(-4)+2*v^(-2))+(-2*v^(-4)+3*v^(-2)+2-2*v^2)*z^2+(-v^(-4)+3*v^(-2)+3-v^2)*z^4+(v^(-2)+1)*z^6
10_94,[[1;9;2;8];[3;10;4;11];[5;14;6;15];[7;1;8;20];[9;17;10;16];[11;4;12;5];[13;19;14;18];[15;2;16;3];[17;13;18;12];[19;7;20;6]],1-4*t+9*t^2-14*t^3+15*t^4-14*t^5+9*t^6-4*t^7+t^8,t^(-3)-3*t^(-2)+ 6*t^(-1)-8+ 11*t-12*t^2+ 11*t^3-9*t^4+ 6*t^5-3*t^6+ t^7,1-2*z^2-5*z^4-4*z^6-z^8,(2*a^(-4)+4*a^(-2)+3)*z^(0)+(-3*a^(-5)-5*a^(-3)-3*a^(-1)-a)*z^(1)+(-a^(-8)+2*a^(-6)-6*a^(-4)-18*a^(-2)-7+2*a^2)*z^(2)+(-3*a^(-7)+9*a^(-5)+16*a^(-3)+10*a^(-1)+6*a)*z^(3)+(a^(-8)-6*a^(-6)+10*a^(-4)+31*a^(-2)+11-3*a^2)*z^(4)+(3*a^(-7)-10*a^(-5)-15*a^(-3)-11*a^(-1)-9*a)*z^(5)+(5*a^(-6)-9*a^(-4)-27*a^(-2)-12+a^2)*z^(6)+(6*a^(-5)+3*a^(-3)+3*a)*z^(7)+(5*a^(-4)+9*a^(-2)+4)*z^(8)+(2*a^(-3)+2*a^(-1))*z^(9),(3-4*v^2+2*v^4)+(5-12*v^2+5*v^4)*z^2+(4-13*v^2+4*v^4)*z^4+(1-6*v^2+v^4)*z^6-v^2*z^8
10_95,[[2;16;3;15];[4;11;5;12];[6;17;7;18];[8;13;9;14];[10;19;11;20];[12;7;13;8];[14;2;15;1];[16;9;17;10];[18;5;19;6];[20;4;1;3]],2-9*t+21*t^2-27*t^3+21*t^4-9*t^5+2*t^6,-t^(-8)+ 3*t^(-7)-7*t^(-6)+ 11*t^(-5)-14*t^(-4)+ 16*t^(-3)-14*t^(-2)+ 12*t^(-1)-8+ 4*t-t^2,1+3*z^2+3*z^4+2*z^6,(3*a^4+2*a^6)*z^(0)+(-a-3*a^3-5*a^5-2*a^7+a^9)*z^(1)+(2+a^2-7*a^4-4*a^6+2*a^8)*z^(2)+(-a^(-1)+5*a+16*a^3+17*a^5+5*a^7-2*a^9)*z^(3)+(-6-2*a^2+13*a^4+4*a^6-5*a^8)*z^(4)+(a^(-1)-12*a-25*a^3-21*a^5-8*a^7+a^9)*z^(5)+(4-6*a^2-19*a^4-6*a^6+3*a^8)*z^(6)+(7*a+10*a^3+8*a^5+5*a^7)*z^(7)+(6*a^2+11*a^4+5*a^6)*z^(8)+(2*a^3+2*a^5)*z^(9),(-2*v^(-6)+3*v^(-4))+(-2*v^(-6)+5*v^(-4)+v^(-2)-1)*z^2+(-v^(-6)+3*v^(-4)+2*v^(-2)-1)*z^4+(v^(-4)+v^(-2))*z^6
10_96,[[1;16;2;17];[3;10;4;11];[5;1;6;20];[7;12;8;13];[9;4;10;5];[11;19;12;18];[13;6;14;7];[15;2;16;3];[17;15;18;14];[19;9;20;8]],1-7*t+22*t^2-33*t^3+22*t^4-7*t^5+t^6,t^(-6)-3*t^(-5)+ 7*t^(-4)-11*t^(-3)+ 14*t^(-2)-16*t^(-1)+ 15-12*t+ 9*t^2-4*t^3+ t^4,1-3*z^2+z^4-z^6,(-2*a^(-2)-3-3*a^2-2*a^4-a^6)*z^(0)+(-a^(-1)-a-2*a^3-2*a^5)*z^(1)+(5*a^(-2)+12+10*a^2+6*a^4+3*a^6)*z^(2)+(-a^(-3)+7*a^(-1)+17*a+16*a^3+7*a^5)*z^(3)+(a^(-4)-10*a^(-2)-17-4*a^2-a^4-3*a^6)*z^(4)+(4*a^(-3)-15*a^(-1)-34*a-23*a^3-8*a^5)*z^(5)+(9*a^(-2)-17*a^2-7*a^4+a^6)*z^(6)+(11*a^(-1)+14*a+6*a^3+3*a^5)*z^(7)+(7+11*a^2+4*a^4)*z^(8)+(2*a+2*a^3)*z^(9),(v^(-6)-2*v^(-4)+3*v^(-2)-3+2*v^2)+(-3*v^(-4)+5*v^(-2)-6+v^2)*z^2+(3*v^(-2)-3+v^2)*z^4-z^6
10_97,[[2;12;3;11];[4;18;5;17];[6;13;7;14];[8;6;9;5];[10;20;11;19];[12;7;13;8];[14;2;15;1];[16;10;17;9];[18;4;19;3];[20;16;1;15]],5-22*t+33*t^2-22*t^3+5*t^4,t^(-1)-3+ 7*t-11*t^2+ 14*t^3-14*t^4+ 14*t^5-11*t^6+ 7*t^7-4*t^8+ t^9,1+2*z^2-5*z^4,(-a^(-8)-2*a^(-6)-2*a^(-4)-2*a^(-2))*z^(0)+(-4*a^(-7)-6*a^(-5)-2*a^(-3))*z^(1)+(a^(-10)+a^(-8)+3*a^(-6)+10*a^(-4)+6*a^(-2)-1)*z^(2)+(8*a^(-9)+20*a^(-7)+24*a^(-5)+10*a^(-3)-2*a^(-1))*z^(3)+(-2*a^(-10)+4*a^(-8)+5*a^(-6)-9*a^(-4)-7*a^(-2)+1)*z^(4)+(-11*a^(-9)-28*a^(-7)-32*a^(-5)-12*a^(-3)+3*a^(-1))*z^(5)+(a^(-10)-11*a^(-8)-21*a^(-6)-3*a^(-4)+6*a^(-2))*z^(6)+(4*a^(-9)+7*a^(-7)+11*a^(-5)+8*a^(-3))*z^(7)+(5*a^(-8)+11*a^(-6)+6*a^(-4))*z^(8)+(2*a^(-7)+2*a^(-5))*z^(9),(2*v^2-2*v^4+2*v^6-v^8)+(1+2*v^2-4*v^4+2*v^6+v^8)*z^2+(-v^2-3*v^4-v^6)*z^4
10_98,[[1;10;2;11];[3;17;4;16];[5;13;6;12];[7;19;8;18];[9;15;10;14];[11;20;12;1];[13;7;14;6];[15;3;16;2];[17;9;18;8];[19;5;20;4]],2-9*t+18*t^2-23*t^3+18*t^4-9*t^5+2*t^6,1-3*t+ 7*t^2-9*t^3+ 13*t^4-14*t^5+ 12*t^6-11*t^7+ 7*t^8-3*t^9+ t^10,1-3*z^4-2*z^6,(2*a^(-8)+5*a^(-6)+3*a^(-4)-a^(-2))*z^(0)+(-6*a^(-9)-12*a^(-7)-6*a^(-5))*z^(1)+(-a^(-12)+4*a^(-10)-10*a^(-6)-2*a^(-4)+3*a^(-2))*z^(2)+(-2*a^(-11)+14*a^(-9)+25*a^(-7)+14*a^(-5)+5*a^(-3))*z^(3)+(a^(-12)-7*a^(-10)+2*a^(-8)+17*a^(-6)+4*a^(-4)-3*a^(-2))*z^(4)+(3*a^(-11)-14*a^(-9)-26*a^(-7)-17*a^(-5)-8*a^(-3))*z^(5)+(6*a^(-10)-7*a^(-8)-23*a^(-6)-9*a^(-4)+a^(-2))*z^(6)+(8*a^(-9)+8*a^(-7)+3*a^(-5)+3*a^(-3))*z^(7)+(6*a^(-8)+10*a^(-6)+4*a^(-4))*z^(8)+(2*a^(-7)+2*a^(-5))*z^(9),(v^2+3*v^4-5*v^6+2*v^8)+(2*v^2+v^4-5*v^6+2*v^8)*z^2+(v^2-2*v^4-3*v^6+v^8)*z^4+(-v^4-v^6)*z^6
10_99,[[6;2;7;1];[10;4;11;3];[16;11;17;12];[14;7;15;8];[8;15;9;16];[20;13;1;14];[12;19;13;20];[18;6;19;5];[2;10;3;9];[4;18;5;17]],1-4*t+10*t^2-16*t^3+19*t^4-16*t^5+10*t^6-4*t^7+t^8,-t^(-5)+ 3*t^(-4)-7*t^(-3)+ 10*t^(-2)-12*t^(-1)+ 15-12*t+ 10*t^2-7*t^3+ 3*t^4-t^5,1+4*z^2+6*z^4+4*z^6+z^8,(4*a^(-2)+9+4*a^2)*z^(0)+(a^(-5)-3*a^(-3)-10*a^(-1)-10*a-3*a^3+a^5)*z^(1)+(a^(-4)-8*a^(-2)-18-8*a^2+a^4)*z^(2)+(-2*a^(-5)+5*a^(-3)+21*a^(-1)+21*a+5*a^3-2*a^5)*z^(3)+(-5*a^(-4)+9*a^(-2)+28+9*a^2-5*a^4)*z^(4)+(a^(-5)-9*a^(-3)-18*a^(-1)-18*a-9*a^3+a^5)*z^(5)+(3*a^(-4)-9*a^(-2)-24-9*a^2+3*a^4)*z^(6)+(5*a^(-3)+5*a^(-1)+5*a+5*a^3)*z^(7)+(5*a^(-2)+10+5*a^2)*z^(8)+(2*a^(-1)+2*a)*z^(9),(-4*v^(-2)+9-4*v^2)+(-6*v^(-2)+16-6*v^2)*z^2+(-4*v^(-2)+14-4*v^2)*z^4+(-v^(-2)+6-v^2)*z^6+z^8
