name,kauffman
12a_1059,a**16*z**4 + 4*a**15*z**5 + 10*a**14*z**6 - 7*a**14*z**4 + 3*a**14*z**2 + 17*a**13*z**7 - 23*a**13*z**5 + 12*a**13*z**3 - 2*a**13*z + 20*a**12*z**8 - 34*a**12*z**6 + 17*a**12*z**4 - 4*a**12*z**2 + 16*a**11*z**9 - 24*a**11*z**7 + a**11*z**3 + a**11*z + 8*a**10*z**10 + 2*a**10*z**8 - 43*a**10*z**6 + 33*a**10*z**4 - 6*a**10*z**2 - 2*a**10 + 2*a**9*z**11 + 17*a**9*z**9 - 62*a**9*z**7 + 55*a**9*z**5 - 24*a**9*z**3 + 9*a**9*z + 12*a**8*z**10 - 32*a**8*z**8 + 14*a**8*z**6 + 6*a**8*z**4 + 5*a**8*z**2 - 5*a**8 + 2*a**7*z**11 + 4*a**7*z**9 - 34*a**7*z**7 + 46*a**7*z**5 - 20*a**7*z**3 + 5*a**7*z + 4*a**6*z**10 - 13*a**6*z**8 + 8*a**6*z**6 + 7*a**6*z**4 - 3*a**6*z**2 - 2*a**6 + 3*a**5*z**9 - 13*a**5*z**7 + 18*a**5*z**5 - 7*a**5*z**3 - a**5*z + a**4*z**8 - 5*a**4*z**6 + 9*a**4*z**4 - 7*a**4*z**2 + 2*a**4
12a_1060,a**10*z**6 - 2*a**10*z**4 + a**10*z**2 + 4*a**9*z**7 - 8*a**9*z**5 + 4*a**9*z**3 - a**9*z + 8*a**8*z**8 - 17*a**8*z**6 + 10*a**8*z**4 - 4*a**8*z**2 + 9*a**7*z**9 - 16*a**7*z**7 + 5*a**7*z**5 - a**7*z**3 + 6*a**6*z**10 - 3*a**6*z**8 - 12*a**6*z**6 + 9*a**6*z**4 - a**6 + 2*a**5*z**11 + 10*a**5*z**9 - 28*a**5*z**7 + 23*a**5*z**5 - 6*a**5*z**3 + 2*a**5*z + 11*a**4*z**10 - 23*a**4*z**8 + 21*a**4*z**6 - 7*a**4*z**4 + 3*a**4*z**2 - a**4 + 2*a**3*z**11 + 7*a**3*z**9 - 24*a**3*z**7 + 31*a**3*z**5 - 14*a**3*z**3 + 2*a**3*z + 5*a**2*z**10 - 7*a**2*z**8 + 2*a**2*z**6 + 9*a**2*z**4 - 10*a**2*z**2 + a**2 + 6*a*z**9 - 13*a*z**7 + 13*a*z**5 - 8*a*z**3 + a*z + 5*z**8 - 12*z**6 + 10*z**4 - 6*z**2 + 2 + 3*z**7/a - 8*z**5/a + 5*z**3/a + z**6/a**2 - 3*z**4/a**2 + 2*z**2/a**2
12a_1061,a**10*z**6 - 2*a**10*z**4 + a**10*z**2 + 4*a**9*z**7 - 7*a**9*z**5 + 3*a**9*z**3 + 9*a**8*z**8 - 17*a**8*z**6 + 12*a**8*z**4 - 4*a**8*z**2 + 13*a**7*z**9 - 26*a**7*z**7 + 26*a**7*z**5 - 17*a**7*z**3 + 5*a**7*z + 11*a**6*z**10 - 12*a**6*z**8 + 3*a**6*z**4 + a**6*z**2 - 2*a**6 + 4*a**5*z**11 + 20*a**5*z**9 - 60*a**5*z**7 + 62*a**5*z**5 - 34*a**5*z**3 + 10*a**5*z + 23*a**4*z**10 - 40*a**4*z**8 + 22*a**4*z**6 - 12*a**4*z**4 + 12*a**4*z**2 - 5*a**4 + 4*a**3*z**11 + 23*a**3*z**9 - 63*a**3*z**7 + 50*a**3*z**5 - 20*a**3*z**3 + 6*a**3*z + 12*a**2*z**10 - 7*a**2*z**8 - 19*a**2*z**6 + 13*a**2*z**4 + 3*a**2*z**2 - 4*a**2 + 16*a*z**9 - 28*a*z**7 + 14*a*z**5 - 4*a*z**3 + a*z + 12*z**8 - 22*z**6 + 13*z**4 - 3*z**2 + 5*z**7/a - 7*z**5/a + 2*z**3/a + z**6/a**2 - z**4/a**2
12a_1062,a**14*z**6 - 3*a**14*z**4 + a**14*z**2 + 3*a**13*z**7 - 8*a**13*z**5 + 2*a**13*z**3 + 6*a**12*z**8 - 19*a**12*z**6 + 16*a**12*z**4 - 6*a**12*z**2 + 8*a**11*z**9 - 30*a**11*z**7 + 42*a**11*z**5 - 28*a**11*z**3 + 8*a**11*z + 6*a**10*z**10 - 19*a**10*z**8 + 20*a**10*z**6 - 2*a**10*z**4 - 2*a**10 + 2*a**9*z**11 + 4*a**9*z**9 - 36*a**9*z**7 + 74*a**9*z**5 - 54*a**9*z**3 + 17*a**9*z + 10*a**8*z**10 - 39*a**8*z**8 + 67*a**8*z**6 - 47*a**8*z**4 + 18*a**8*z**2 - 5*a**8 + 2*a**7*z**11 - 11*a**7*z**7 + 29*a**7*z**5 - 28*a**7*z**3 + 9*a**7*z + 4*a**6*z**10 - 10*a**6*z**8 + 19*a**6*z**6 - 25*a**6*z**4 + 12*a**6*z**2 - 3*a**6 + 4*a**5*z**9 - 5*a**5*z**7 - 3*a**5*z**5 + a**5*z**3 + 4*a**4*z**8 - 7*a**4*z**6 - 2*a**4*z**4 + 4*a**4*z**2 + 3*a**3*z**7 - 8*a**3*z**5 + 5*a**3*z**3 + a**2*z**6 - 3*a**2*z**4 + 3*a**2*z**2 - a**2
12a_1063,a**8*z**8 - 5*a**8*z**6 + 7*a**8*z**4 - 3*a**8*z**2 + 3*a**7*z**9 - 15*a**7*z**7 + 22*a**7*z**5 - 12*a**7*z**3 + 3*a**7*z + 4*a**6*z**10 - 19*a**6*z**8 + 26*a**6*z**6 - 14*a**6*z**4 + 6*a**6*z**2 - a**6 + 2*a**5*z**11 - 3*a**5*z**9 - 18*a**5*z**7 + 40*a**5*z**5 - 26*a**5*z**3 + 6*a**5*z + 9*a**4*z**10 - 42*a**4*z**8 + 64*a**4*z**6 - 43*a**4*z**4 + 12*a**4*z**2 - a**4 + 2*a**3*z**11 - 24*a**3*z**7 + 44*a**3*z**5 - 31*a**3*z**3 + 6*a**3*z + 5*a**2*z**10 - 16*a**2*z**8 + 19*a**2*z**6 - 13*a**2*z**4 + 2*a**2*z**2 + 6*a*z**9 - 15*a*z**7 + 15*a*z**5 - 10*a*z**3 + 3*a*z + 6*z**8 - 9*z**6 + 2*z**4 + 3*z**2 + 6*z**7/a - 8*z**5/a + 4*z**3/a + 5*z**6/a**2 - 6*z**4/a**2 + 3*z**2/a**2 - 1/a**2 + 3*z**5/a**3 - 3*z**3/a**3 + z**4/a**4 - z**2/a**4
12a_1064,a**10*z**6 - 3*a**10*z**4 + 2*a**10*z**2 + 3*a**9*z**7 - 8*a**9*z**5 + 5*a**9*z**3 + 5*a**8*z**8 - 12*a**8*z**6 + 8*a**8*z**4 - 2*a**8*z**2 + 6*a**7*z**9 - 15*a**7*z**7 + 19*a**7*z**5 - 17*a**7*z**3 + 5*a**7*z + 5*a**6*z**10 - 11*a**6*z**8 + 17*a**6*z**6 - 17*a**6*z**4 + 6*a**6*z**2 - 2*a**6 + 2*a**5*z**11 + 5*a**5*z**9 - 25*a**5*z**7 + 46*a**5*z**5 - 36*a**5*z**3 + 9*a**5*z + 11*a**4*z**10 - 33*a**4*z**8 + 49*a**4*z**6 - 35*a**4*z**4 + 16*a**4*z**2 - 4*a**4 + 2*a**3*z**11 + 8*a**3*z**9 - 35*a**3*z**7 + 49*a**3*z**5 - 24*a**3*z**3 + 5*a**3*z + 6*a**2*z**10 - 9*a**2*z**8 - 4*a**2*z**6 + 12*a**2*z**4 - 2*a**2 + 9*a*z**9 - 24*a*z**7 + 21*a*z**5 - 8*a*z**3 + a*z + 8*z**8 - 22*z**6 + 17*z**4 - 6*z**2 + 1 + 4*z**7/a - 9*z**5/a + 2*z**3/a + z**6/a**2 - 2*z**4/a**2
12a_1065,a**7*z**7 - 2*a**7*z**5 + a**7*z**3 + 5*a**6*z**8 - 12*a**6*z**6 + 9*a**6*z**4 - 2*a**6*z**2 + 11*a**5*z**9 - 28*a**5*z**7 + 24*a**5*z**5 - 8*a**5*z**3 + a**5*z + 12*a**4*z**10 - 20*a**4*z**8 - 3*a**4*z**6 + 15*a**4*z**4 - 4*a**4*z**2 + 5*a**3*z**11 + 22*a**3*z**9 - 84*a**3*z**7 + 77*a**3*z**5 - 24*a**3*z**3 + 2*a**3*z + 30*a**2*z**10 - 53*a**2*z**8 + a**2*z**6 + 25*a**2*z**4 - 9*a**2*z**2 + a**2 + 5*a*z**11 + 39*a*z**9 - 111*a*z**7 + 82*a*z**5 - 22*a*z**3 + a*z + 18*z**10 - 3*z**8 - 49*z**6 + 42*z**4 - 14*z**2 + 3 + 28*z**9/a - 42*z**7/a + 18*z**5/a - 2*z**3/a - z/a + 25*z**8/a**2 - 36*z**6/a**2 + 22*z**4/a**2 - 7*z**2/a**2 + a**(-2) + 14*z**7/a**3 - 12*z**5/a**3 + 5*z**3/a**3 - z/a**3 + 5*z**6/a**4 - z**4/a**4 + z**5/a**5
12a_1066,a**10*z**6 - 3*a**10*z**4 + 2*a**10*z**2 + 3*a**9*z**7 - 8*a**9*z**5 + 5*a**9*z**3 - a**9*z + 5*a**8*z**8 - 12*a**8*z**6 + 8*a**8*z**4 - 3*a**8*z**2 + 6*a**7*z**9 - 14*a**7*z**7 + 13*a**7*z**5 - 7*a**7*z**3 + 5*a**6*z**10 - 10*a**6*z**8 + 11*a**6*z**6 - 8*a**6*z**4 + 4*a**6*z**2 - a**6 + 2*a**5*z**11 + 4*a**5*z**9 - 17*a**5*z**7 + 22*a**5*z**5 - 8*a**5*z**3 + a**5*z + 10*a**4*z**10 - 27*a**4*z**8 + 35*a**4*z**6 - 19*a**4*z**4 + 6*a**4*z**2 + 2*a**3*z**11 + 5*a**3*z**9 - 20*a**3*z**7 + 25*a**3*z**5 - 10*a**3*z**3 + a**3*z + 5*a**2*z**10 - 6*a**2*z**8 - 6*a**2*z**6 + 19*a**2*z**4 - 16*a**2*z**2 + 3*a**2 + 7*a*z**9 - 17*a*z**7 + 17*a*z**5 - 11*a*z**3 + a*z + 6*z**8 - 16*z**6 + 16*z**4 - 11*z**2 + 3 + 3*z**7/a - 7*z**5/a + 3*z**3/a + z**6/a**2 - 3*z**4/a**2 + 2*z**2/a**2
12a_1067,a**10*z**6 - 2*a**10*z**4 + a**10*z**2 + 4*a**9*z**7 - 7*a**9*z**5 + 3*a**9*z**3 + 9*a**8*z**8 - 17*a**8*z**6 + 13*a**8*z**4 - 6*a**8*z**2 + a**8 + 13*a**7*z**9 - 25*a**7*z**7 + 24*a**7*z**5 - 15*a**7*z**3 + 4*a**7*z + 11*a**6*z**10 - 9*a**6*z**8 - 11*a**6*z**6 + 20*a**6*z**4 - 11*a**6*z**2 + 2*a**6 + 4*a**5*z**11 + 23*a**5*z**9 - 69*a**5*z**7 + 69*a**5*z**5 - 30*a**5*z**3 + 5*a**5*z + 24*a**4*z**10 - 37*a**4*z**8 + a**4*z**6 + 23*a**4*z**4 - 13*a**4*z**2 + 3*a**4 + 4*a**3*z**11 + 28*a**3*z**9 - 79*a**3*z**7 + 65*a**3*z**5 - 20*a**3*z**3 + a**3*z + 13*a**2*z**10 - 6*a**2*z**8 - 31*a**2*z**6 + 35*a**2*z**4 - 17*a**2*z**2 + 4*a**2 + 18*a*z**9 - 34*a*z**7 + 21*a*z**5 - 7*a*z**3 + 13*z**8 - 24*z**6 + 16*z**4 - 8*z**2 + 3 + 5*z**7/a - 6*z**5/a + z**3/a + z**6/a**2 - z**4/a**2
12a_1068,a**8*z**8 - 5*a**8*z**6 + 8*a**8*z**4 - 4*a**8*z**2 + 3*a**7*z**9 - 14*a**7*z**7 + 21*a**7*z**5 - 11*a**7*z**3 + 2*a**7*z + 4*a**6*z**10 - 16*a**6*z**8 + 19*a**6*z**6 - 9*a**6*z**4 + 5*a**6*z**2 - a**6 + 2*a**5*z**11 - 21*a**5*z**7 + 30*a**5*z**5 - 12*a**5*z**3 + 2*a**5*z + 10*a**4*z**10 - 34*a**4*z**8 + 34*a**4*z**6 - 17*a**4*z**4 + 5*a**4*z**2 + 2*a**3*z**11 + 7*a**3*z**9 - 36*a**3*z**7 + 36*a**3*z**5 - 16*a**3*z**3 + 2*a**3*z + 6*a**2*z**10 - 6*a**2*z**8 - 16*a**2*z**6 + 20*a**2*z**4 - 11*a**2*z**2 + 2*a**2 + 10*a*z**9 - 20*a*z**7 + 12*a*z**5 - 6*a*z**3 + 2*a*z + 11*z**8 - 20*z**6 + 13*z**4 - 2*z**2 + 1 + 9*z**7/a - 12*z**5/a + 7*z**3/a + 6*z**6/a**2 - 6*z**4/a**2 + 4*z**2/a**2 - 1/a**2 + 3*z**5/a**3 - 2*z**3/a**3 + z**4/a**4 - z**2/a**4
12a_1069,a**10*z**6 - 2*a**10*z**4 + a**10*z**2 + 4*a**9*z**7 - 8*a**9*z**5 + 4*a**9*z**3 + 8*a**8*z**8 - 15*a**8*z**6 + 8*a**8*z**4 - 2*a**8*z**2 + 11*a**7*z**9 - 22*a**7*z**7 + 20*a**7*z**5 - 13*a**7*z**3 + 3*a**7*z + 9*a**6*z**10 - 10*a**6*z**8 - a**6*z**6 + 4*a**6*z**4 - a**6*z**2 + 3*a**5*z**11 + 18*a**5*z**9 - 58*a**5*z**7 + 68*a**5*z**5 - 37*a**5*z**3 + 8*a**5*z + 18*a**4*z**10 - 32*a**4*z**8 + 15*a**4*z**6 + 4*a**4*z**4 - 3*a**4*z**2 + a**4 + 3*a**3*z**11 + 19*a**3*z**9 - 59*a**3*z**7 + 65*a**3*z**5 - 35*a**3*z**3 + 8*a**3*z + 9*a**2*z**10 - 5*a**2*z**8 - 19*a**2*z**6 + 26*a**2*z**4 - 14*a**2*z**2 + 2*a**2 + 12*a*z**9 - 23*a*z**7 + 18*a*z**5 - 12*a*z**3 + 3*a*z + 9*z**8 - 18*z**6 + 14*z**4 - 8*z**2 + 2 + 4*z**7/a - 7*z**5/a + 3*z**3/a + z**6/a**2 - 2*z**4/a**2 + z**2/a**2
12a_1070,a**9*z**5 + 5*a**8*z**6 - 3*a**8*z**4 + 12*a**7*z**7 - 12*a**7*z**5 + 2*a**7*z**3 + 19*a**6*z**8 - 26*a**6*z**6 + 10*a**6*z**4 - a**6*z**2 + 21*a**5*z**9 - 33*a**5*z**7 + 17*a**5*z**5 - 3*a**5*z**3 - a**5*z + 14*a**4*z**10 - 6*a**4*z**8 - 34*a**4*z**6 + 39*a**4*z**4 - 14*a**4*z**2 + 2*a**4 + 4*a**3*z**11 + 30*a**3*z**9 - 97*a**3*z**7 + 89*a**3*z**5 - 27*a**3*z**3 + a**3*z + 24*a**2*z**10 - 45*a**2*z**8 - 6*a**2*z**6 + 48*a**2*z**4 - 26*a**2*z**2 + 4*a**2 + 4*a*z**11 + 19*a*z**9 - 79*a*z**7 + 80*a*z**5 - 29*a*z**3 + 3*a*z + 10*z**10 - 15*z**8 - 16*z**6 + 32*z**4 - 16*z**2 + 3 + 10*z**9/a - 26*z**7/a + 19*z**5/a - 6*z**3/a + z/a + 5*z**8/a**2 - 13*z**6/a**2 + 10*z**4/a**2 - 3*z**2/a**2 + z**7/a**3 - 2*z**5/a**3 + z**3/a**3
12a_1071,a**10*z**6 - 2*a**10*z**4 + a**10*z**2 + 4*a**9*z**7 - 8*a**9*z**5 + 5*a**9*z**3 - a**9*z + 8*a**8*z**8 - 15*a**8*z**6 + 8*a**8*z**4 - a**8*z**2 + 10*a**7*z**9 - 16*a**7*z**7 + 6*a**7*z**5 - a**7*z**3 - a**7*z + 8*a**6*z**10 - 7*a**6*z**8 - 2*a**6*z**6 - 3*a**6*z**4 + 2*a**6*z**2 + 3*a**5*z**11 + 13*a**5*z**9 - 38*a**5*z**7 + 37*a**5*z**5 - 19*a**5*z**3 + 3*a**5*z + 17*a**4*z**10 - 36*a**4*z**8 + 33*a**4*z**6 - 16*a**4*z**4 + 4*a**4*z**2 + 3*a**3*z**11 + 15*a**3*z**9 - 52*a**3*z**7 + 61*a**3*z**5 - 28*a**3*z**3 + 5*a**3*z + 9*a**2*z**10 - 12*a**2*z**8 - 4*a**2*z**6 + 17*a**2*z**4 - 7*a**2*z**2 + 12*a*z**9 - 30*a*z**7 + 30*a*z**5 - 13*a*z**3 + 2*a*z + 9*z**8 - 22*z**6 + 18*z**4 - 7*z**2 + 1 + 4*z**7/a - 8*z**5/a + 2*z**3/a + z**6/a**2 - 2*z**4/a**2
12a_1072,z**7/a - 3*z**5/a + 2*z**3/a + 4*z**8/a**2 - 13*z**6/a**2 + 13*z**4/a**2 - 4*z**2/a**2 + 7*z**9/a**3 - 20*z**7/a**3 + 18*z**5/a**3 - 6*z**3/a**3 + z/a**3 + 7*z**10/a**4 - 12*z**8/a**4 - 4*z**6/a**4 + 17*z**4/a**4 - 10*z**2/a**4 + 2/a**4 + 3*z**11/a**5 + 12*z**9/a**5 - 48*z**7/a**5 + 50*z**5/a**5 - 20*z**3/a**5 + 2*z/a**5 + 18*z**10/a**6 - 33*z**8/a**6 + 9*z**6/a**6 + 7*z**4/a**6 - 3*z**2/a**6 + 3*z**11/a**7 + 24*z**9/a**7 - 63*z**7/a**7 + 46*z**5/a**7 - 17*z**3/a**7 + 4*z/a**7 + 11*z**10/a**8 + 3*z**8/a**8 - 34*z**6/a**8 + 19*z**4/a**8 - 1/a**8 + 19*z**9/a**9 - 23*z**7/a**9 + 2*z**5/a**9 + 2*z/a**9 + 20*z**8/a**10 - 29*z**6/a**10 + 14*z**4/a**10 - 3*z**2/a**10 + 13*z**7/a**11 - 14*z**5/a**11 + 5*z**3/a**11 - z/a**11 + 5*z**6/a**12 - 2*z**4/a**12 + z**5/a**13
12a_1073,a**14*z**6 - 2*a**14*z**4 + a**14*z**2 + 4*a**13*z**7 - 8*a**13*z**5 + 3*a**13*z**3 + 8*a**12*z**8 - 16*a**12*z**6 + 7*a**12*z**4 - 2*a**12*z**2 + 11*a**11*z**9 - 26*a**11*z**7 + 26*a**11*z**5 - 19*a**11*z**3 + 5*a**11*z + 9*a**10*z**10 - 16*a**10*z**8 + 9*a**10*z**6 - 2*a**10*z**2 - a**10 + 3*a**9*z**11 + 14*a**9*z**9 - 58*a**9*z**7 + 82*a**9*z**5 - 50*a**9*z**3 + 14*a**9*z + 17*a**8*z**10 - 41*a**8*z**8 + 35*a**8*z**6 - 3*a**8*z**4 + a**8*z**2 - 3*a**8 + 3*a**7*z**11 + 13*a**7*z**9 - 52*a**7*z**7 + 69*a**7*z**5 - 38*a**7*z**3 + 10*a**7*z + 8*a**6*z**10 - 9*a**6*z**8 - 9*a**6*z**6 + 19*a**6*z**4 - 8*a**6*z**2 - a**6 + 10*a**5*z**9 - 20*a**5*z**7 + 13*a**5*z**5 - 7*a**5*z**3 + a**5*z + 8*a**4*z**8 - 17*a**4*z**6 + 11*a**4*z**4 - 7*a**4*z**2 + 2*a**4 + 4*a**3*z**7 - 8*a**3*z**5 + 3*a**3*z**3 + a**2*z**6 - 2*a**2*z**4 + a**2*z**2
12a_1074,a**12*z**4 + 4*a**11*z**5 - a**11*z**3 + 9*a**10*z**6 - 6*a**10*z**4 + a**10*z**2 + 15*a**9*z**7 - 19*a**9*z**5 + 7*a**9*z**3 + 19*a**8*z**8 - 34*a**8*z**6 + 18*a**8*z**4 - 4*a**8*z**2 + 18*a**7*z**9 - 37*a**7*z**7 + 20*a**7*z**5 - 8*a**7*z**3 + 2*a**7*z + 11*a**6*z**10 - 12*a**6*z**8 - 29*a**6*z**6 + 35*a**6*z**4 - 10*a**6*z**2 + 3*a**5*z**11 + 19*a**5*z**9 - 89*a**5*z**7 + 100*a**5*z**5 - 42*a**5*z**3 + 6*a**5*z + 17*a**4*z**10 - 52*a**4*z**8 + 31*a**4*z**6 + 13*a**4*z**4 - 8*a**4*z**2 + 3*a**3*z**11 + 5*a**3*z**9 - 53*a**3*z**7 + 78*a**3*z**5 - 37*a**3*z**3 + 6*a**3*z + 6*a**2*z**10 - 20*a**2*z**8 + 13*a**2*z**6 + 9*a**2*z**4 - 7*a**2*z**2 + 4*a*z**9 - 16*a*z**7 + 21*a*z**5 - 11*a*z**3 + 2*a*z + z**8 - 4*z**6 + 6*z**4 - 4*z**2 + 1
12a_1075,a**8*z**8 - 4*a**8*z**6 + 5*a**8*z**4 - 2*a**8*z**2 + 4*a**7*z**9 - 17*a**7*z**7 + 23*a**7*z**5 - 12*a**7*z**3 + 2*a**7*z + 6*a**6*z**10 - 23*a**6*z**8 + 24*a**6*z**6 - 5*a**6*z**4 - a**6*z**2 + 3*a**5*z**11 + 2*a**5*z**9 - 43*a**5*z**7 + 67*a**5*z**5 - 32*a**5*z**3 + 5*a**5*z + 16*a**4*z**10 - 54*a**4*z**8 + 45*a**4*z**6 - a**4*z**4 - 6*a**4*z**2 + a**4 + 3*a**3*z**11 + 14*a**3*z**9 - 73*a**3*z**7 + 84*a**3*z**5 - 35*a**3*z**3 + 5*a**3*z + 10*a**2*z**10 - 13*a**2*z**8 - 21*a**2*z**6 + 31*a**2*z**4 - 14*a**2*z**2 + 2*a**2 + 16*a*z**9 - 33*a*z**7 + 19*a*z**5 - 9*a*z**3 + 2*a*z + 17*z**8 - 29*z**6 + 14*z**4 - 5*z**2 + 2 + 14*z**7/a - 17*z**5/a + 5*z**3/a + 9*z**6/a**2 - 7*z**4/a**2 + 2*z**2/a**2 + 4*z**5/a**3 - z**3/a**3 + z**4/a**4
12a_1076,a**6*z**6 - a**6*z**4 + 5*a**5*z**7 - 8*a**5*z**5 + 3*a**5*z**3 + 11*a**4*z**8 - 20*a**4*z**6 + 11*a**4*z**4 - 3*a**4*z**2 + 14*a**3*z**9 - 21*a**3*z**7 + 4*a**3*z**5 + 2*a**3*z**3 + 11*a**2*z**10 - 3*a**2*z**8 - 31*a**2*z**6 + 36*a**2*z**4 - 15*a**2*z**2 + a**2 + 4*a*z**11 + 24*a*z**9 - 71*a*z**7 + 63*a*z**5 - 20*a*z**3 + 2*a*z + 24*z**10 - 38*z**8 - 5*z**6 + 42*z**4 - 24*z**2 + 4 + 4*z**11/a + 27*z**9/a - 85*z**7/a + 84*z**5/a - 31*z**3/a + 4*z/a + 13*z**10/a**2 - 12*z**8/a**2 - 18*z**6/a**2 + 30*z**4/a**2 - 16*z**2/a**2 + 3/a**2 + 17*z**9/a**3 - 35*z**7/a**3 + 26*z**5/a**3 - 11*z**3/a**3 + 2*z/a**3 + 12*z**8/a**4 - 22*z**6/a**4 + 11*z**4/a**4 - 4*z**2/a**4 + a**(-4) + 5*z**7/a**5 - 7*z**5/a**5 + z**3/a**5 + z**6/a**6 - z**4/a**6
12a_1077,a*z**5 - a*z**3 + 4*z**6 - 6*z**4 + 2*z**2 + 7*z**7/a - 10*z**5/a + 3*z**3/a + 8*z**8/a**2 - 8*z**6/a**2 - 4*z**4/a**2 + 5*z**2/a**2 - 1/a**2 + 8*z**9/a**3 - 10*z**7/a**3 + 2*z**5/a**3 + z/a**3 + 7*z**10/a**4 - 14*z**8/a**4 + 17*z**6/a**4 - 14*z**4/a**4 + 5*z**2/a**4 + 3*z**11/a**5 + 4*z**9/a**5 - 31*z**7/a**5 + 47*z**5/a**5 - 24*z**3/a**5 + 3*z/a**5 + 15*z**10/a**6 - 54*z**8/a**6 + 71*z**6/a**6 - 38*z**4/a**6 + 8*z**2/a**6 - 1/a**6 + 3*z**11/a**7 + 4*z**9/a**7 - 45*z**7/a**7 + 69*z**5/a**7 - 36*z**3/a**7 + 6*z/a**7 + 8*z**10/a**8 - 28*z**8/a**8 + 29*z**6/a**8 - 14*z**4/a**8 + 5*z**2/a**8 - 1/a**8 + 8*z**9/a**9 - 30*z**7/a**9 + 32*z**5/a**9 - 15*z**3/a**9 + 4*z/a**9 + 4*z**8/a**10 - 13*z**6/a**10 + 8*z**4/a**10 - z**2/a**10 + z**7/a**11 - 3*z**5/a**11 + z**3/a**11
12a_1078,a**7*z**7 - 3*a**7*z**5 + 3*a**7*z**3 - a**7*z + 4*a**6*z**8 - 11*a**6*z**6 + 10*a**6*z**4 - 3*a**6*z**2 + 8*a**5*z**9 - 20*a**5*z**7 + 17*a**5*z**5 - 6*a**5*z**3 + a**5*z + 9*a**4*z**10 - 15*a**4*z**8 + a**4*z**6 + 5*a**4*z**4 + 2*a**4*z**2 - 2*a**4 + 4*a**3*z**11 + 16*a**3*z**9 - 59*a**3*z**7 + 53*a**3*z**5 - 18*a**3*z**3 + 3*a**3*z + 24*a**2*z**10 - 41*a**2*z**8 + 5*a**2*z**6 + 6*a**2*z**4 + 5*a**2*z**2 - 3*a**2 + 4*a*z**11 + 33*a*z**9 - 86*a*z**7 + 54*a*z**5 - 10*a*z**3 + 15*z**10 + 2*z**8 - 47*z**6 + 32*z**4 - 6*z**2 + 1 + 25*z**9/a - 34*z**7/a + 7*z**5/a + 5*z**3/a - 3*z/a + 24*z**8/a**2 - 35*z**6/a**2 + 20*z**4/a**2 - 6*z**2/a**2 + a**(-2) + 14*z**7/a**3 - 13*z**5/a**3 + 6*z**3/a**3 - 2*z/a**3 + 5*z**6/a**4 - z**4/a**4 + z**5/a**5
12a_1079,a**10*z**6 - 2*a**10*z**4 + a**10*z**2 + 4*a**9*z**7 - 8*a**9*z**5 + 5*a**9*z**3 - a**9*z + 8*a**8*z**8 - 14*a**8*z**6 + 8*a**8*z**4 - 2*a**8*z**2 + 11*a**7*z**9 - 17*a**7*z**7 + 8*a**7*z**5 + a**7*z**3 - 2*a**7*z + 10*a**6*z**10 - 9*a**6*z**8 - 4*a**6*z**6 + 8*a**6*z**4 - 3*a**6*z**2 + 4*a**5*z**11 + 18*a**5*z**9 - 51*a**5*z**7 + 42*a**5*z**5 - 9*a**5*z**3 - a**5*z + 23*a**4*z**10 - 39*a**4*z**8 + 14*a**4*z**6 + 6*a**4*z**4 - 4*a**4*z**2 + a**4 + 4*a**3*z**11 + 25*a**3*z**9 - 70*a**3*z**7 + 54*a**3*z**5 - 14*a**3*z**3 + a**3*z + 13*a**2*z**10 - 9*a**2*z**8 - 22*a**2*z**6 + 24*a**2*z**4 - 11*a**2*z**2 + 2*a**2 + 18*a*z**9 - 35*a*z**7 + 22*a*z**5 - 8*a*z**3 + a*z + 13*z**8 - 24*z**6 + 15*z**4 - 7*z**2 + 2 + 5*z**7/a - 6*z**5/a + z**3/a + z**6/a**2 - z**4/a**2
12a_1080,a**12*z**4 + 4*a**11*z**5 + 10*a**10*z**6 - 7*a**10*z**4 + 3*a**10*z**2 + 17*a**9*z**7 - 22*a**9*z**5 + 10*a**9*z**3 - a**9*z + 21*a**8*z**8 - 36*a**8*z**6 + 19*a**8*z**4 - 7*a**8*z**2 + a**8 + 19*a**7*z**9 - 35*a**7*z**7 + 15*a**7*z**5 - 10*a**7*z**3 + 4*a**7*z + 11*a**6*z**10 - 7*a**6*z**8 - 40*a**6*z**6 + 43*a**6*z**4 - 16*a**6*z**2 + a**6 + 3*a**5*z**11 + 20*a**5*z**9 - 86*a**5*z**7 + 90*a**5*z**5 - 40*a**5*z**3 + 10*a**5*z + 17*a**4*z**10 - 49*a**4*z**8 + 24*a**4*z**6 + 18*a**4*z**4 - 8*a**4*z**2 - a**4 + 3*a**3*z**11 + 5*a**3*z**9 - 50*a**3*z**7 + 70*a**3*z**5 - 30*a**3*z**3 + 6*a**3*z + 6*a**2*z**10 - 20*a**2*z**8 + 14*a**2*z**6 + 8*a**2*z**4 - 6*a**2*z**2 - a**2 + 4*a*z**9 - 16*a*z**7 + 21*a*z**5 - 10*a*z**3 + a*z + z**8 - 4*z**6 + 6*z**4 - 4*z**2 + 1
